CPUCount,edited_radial_points.0,edited_scans.0,job.cluster.@attributes.name,job.jobParameters.bucket_fixed.@attributes.fixedtype,job.jobParameters.bucket_fixed.@attributes.value,job.jobParameters.bucket_fixed.@attributes.xtype,job.jobParameters.bucket_fixed.@attributes.ytype,job.jobParameters.conc_threshold.@attributes.value,job.jobParameters.demes.@attributes.value,job.jobParameters.generations.@attributes.value,job.jobParameters.k_grid.@attributes.value,job.jobParameters.mc_iterations.@attributes.value,job.jobParameters.migration.@attributes.value,job.jobParameters.mutate_sigma.@attributes.value,job.jobParameters.p_mutate_k.@attributes.value,job.jobParameters.p_mutate_s.@attributes.value,job.jobParameters.p_mutate_sk.@attributes.value,job.jobParameters.plague.@attributes.value,job.jobParameters.population.@attributes.value,job.jobParameters.regularization.@attributes.value,job.jobParameters.req_mgroupcount.@attributes.value,job.jobParameters.s_grid.@attributes.value,job.jobParameters.seed.@attributes.value,simpoints.0,CPUTime,max_rss,wallTime
32,1068,52,2,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,897,5706,916	v1.0-uslims3_CCH-92371
32,1070,49,12,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6575,2381,6606	v1.0-uslims3_CU_Boulder-3781
24,621,97,21,2,0.0,3,1,1e-05,1,100,100,100,3,0,20,20,20,4,200,0.05,1,100,0,200,1565,77435,1544	v1.0-uslims3_CAUMA-33727
96,911,190,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,9273,60242,10347	v1.0-uslims3_CU_Boulder-8551
768,419,207,11,2,0.0,3,1,1e-05,1,100,100,100,3,0,20,20,20,4,200,0.05,6,100,0,200,1225,1871919,1243	v1.0-uslims3_CCH-53800
32,979,60,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1492,1357,1520	v1.0-uslims3_CAUMA-15730
96,897,49,7,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,7126,39419,7215	v1.0-uslims3_CU_Boulder-6640
192,1027,39,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,34555,77622,34582	v1.0-uslims3_CU_Boulder-2088
96,904,79,7,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,3030,45465,3248	v1.0-uslims3_CU_Boulder-9482
192,1013,29,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,2346,32707,2399	v1.0-uslims3_CU_Boulder-17229
192,1024,197,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,10811,90716,10827	v1.0-uslims3_CU_Boulder-161
24,815,49,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8054,1822,8133	v1.0-uslims3_CU_Boulder-16035
24,832,145,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7081,2185,7189	v1.0-uslims3_CU_Boulder-10953
192,900,39,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,19192,47479,19210	v1.0-uslims3_CU_Boulder-2331
96,793,44,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,5839,37092,5769	v1.0-uslims3_UofL-722
16,1186,302,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,189445,122302,189447	v1.0-uslims3_CCH-68618
32,1077,36,12,2,0.0,4,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,9678,2652,9721	v1.0-uslims3_CU_Boulder-975
96,859,150,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,23428,70796,23460	v1.0-uslims3_CU_Boulder-15095
32,1025,41,12,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,11993,3547,12032	v1.0-uslims3_CU_Boulder-3936
288,947,57,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,530,94648,560	v1.0-uslims3_ColoState-8480
24,788,259,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,17443,2581,21784	v1.0-uslims3_Aalto-1449
16,911,79,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,520,836,524	v1.0-uslims3_CCH-90103
24,1152,199,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1983,1643,1988	v1.0-uslims3_UMICH-4142
24,818,39,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7540,1153,7875	v1.0-uslims3_Canterbury-2711
256,989,149,11,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,3170,321138,3332	v1.0-uslims3_CAUMA-39579
36,1097,72,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,92,2208,313	v1.0-uslims3_CAUMA-10677
24,163,19,19,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,169,20668,467	v1.0-uslims3_Uni_KN-47707
16,137,179,29,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,293,529,295	v1.0-uslims3_UKN-36039
24,975,81,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,621,810,691	v1.0-uslims3_IUBloom-3030
288,1025,59,22,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,1564,109523,21125	v1.0-uslims3_CU_Boulder-543
96,1000,42,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,3889,36648,3916	v1.0-uslims3_UofL-1289
36,1157,43,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,951,2418,1022	v1.0-uslims3_CAUMA-16239
96,813,49,7,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,1161,38318,1279	v1.0-uslims3_CU_Boulder-9718
36,950,159,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,14392,3896,18735	v1.0-uslims3_ColoState-9560
96,968,20,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,4256,26848,4847	v1.0-uslims3_CU_Boulder-8102
32,1133,199,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,9190,243256,9216	v1.0-uslims3_UMICH-6731
24,935,39,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,32,526,64	v1.0-uslims3_UMassMed-5033
32,1028,300,2,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,86665,374259,86683	v1.0-uslims3_UMICH-7932
1024,1145,119,11,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,32,100,0,200,3131,683500,3174	v1.0-uslims3_CCH-33034
24,1083,39,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2162,1124,2751	v1.0-uslims3_IUBloom-2816
24,187,181,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,36,451,30	v1.0-uslims3_Uni_KN-22755
96,789,196,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,15447,65296,15608	v1.0-uslims3_CU_Boulder-15479
72,1034,1263,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,16,100,0,200,37780,53705,37733	v1.0-uslims3_CCH-33586
24,932,74,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1542,1059,1617	v1.0-uslims3_Canterbury-3615
32,826,174,1,2,0.0,3,3,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,63,382,72	v1.0-uslims3_KAUST-2966
32,1076,198,1,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,24666,3459,24675	v1.0-uslims3_ColoState-4025
24,858,60,21,2,0.0,3,1,1e-05,1,100,100,25,3,0,20,20,20,4,200,0.05,1,100,0,200,9185,14462,40803	v1.0-uslims3_UofL-322
192,1082,174,25,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,10028,153524,143177	v1.0-uslims3_CCH-68926
24,920,111,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,22466,3320,22473	v1.0-uslims3_ColoState-9951
128,998,300,26,2,0.0,3,1,1e-05,1,100,100,25,3,0,20,20,20,4,200,0.05,4,100,0,200,29366,65538,31677	v1.0-uslims3_CU_Boulder-5377
192,1114,69,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,7753,61796,7778	v1.0-uslims3_IUBloom-3128
32,1129,161,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5565,8185,5913	v1.0-uslims3_CCH-69977
18,971,167,9,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,562,831,563	v1.0-uslims3_CCH-26215
288,908,193,22,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,1480,140584,7783	v1.0-uslims3_ColoState-5752
36,182,160,22,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,403,2098,423	v1.0-uslims3_Uni_KN-4765
96,943,247,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,45851,105807,48760	v1.0-uslims3_CU_Boulder-8433
96,902,91,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,43133,59773,43120	v1.0-uslims3_CU_Boulder-7082
24,812,262,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2419,1359,2423	v1.0-uslims3_UMICH-3095
16,1011,426,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3152,1286,3153	v1.0-uslims3_CCH-59915
96,1127,70,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,5116,44423,8295	v1.0-uslims3_IUBloom-3413
16,873,319,27,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,29164,11713,29169	v1.0-uslims3_Aalto-131
24,1208,85,21,2,0.0,4,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2076,646,2222	v1.0-uslims3_HI-269
36,948,67,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1829,2683,1898	v1.0-uslims3_ColoState-7504
96,846,192,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,29747,83412,30857	v1.0-uslims3_CU_Boulder-8549
16,894,93,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,600,838,601	v1.0-uslims3_CCH-91976
96,927,325,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,6437,66199,6452	v1.0-uslims3_UMICH-4510
128,1065,49,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,30886,265999,117481	v1.0-uslims3_CU_Boulder-18729
96,818,150,16,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,16804,53752,50576	v1.0-uslims3_CU_Boulder-11325
96,995,129,16,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,11132,44799,23194	v1.0-uslims3_CU_Boulder-12797
24,1091,35,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,22657,32676,22676	v1.0-uslims3_CU_Boulder-1011
96,789,147,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,12223,55283,27018	v1.0-uslims3_CU_Boulder-14465
24,847,79,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,12786,2244,12802	v1.0-uslims3_CU_Boulder-2258
24,1065,209,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7599,2265,7567	v1.0-uslims3_CCH-18981
24,1024,100,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,10309,2890,10298	v1.0-uslims3_CU_Boulder-6569
24,976,138,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8550,2074,8565	v1.0-uslims3_CU_Boulder-7674
96,993,150,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,63121,85981,63122	v1.0-uslims3_CU_Boulder-5598
24,916,56,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2243,1019,2308	v1.0-uslims3_CU_Boulder-2656
96,733,87,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,26048,90161,26231	v1.0-uslims3_CU_Boulder-9468
96,794,195,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,41521,93902,41542	v1.0-uslims3_CU_Boulder-9605
32,1040,90,26,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5849,2770,9807	v1.0-uslims3_CAUMA-18385
36,833,59,22,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3501,2674,4829	v1.0-uslims3_ColoState-9629
32,971,90,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,24138,4478,24171	v1.0-uslims3_ColoState-7114
16,1133,67,10,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,986,1017,989	v1.0-uslims3_CCH-97967
24,1067,120,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,698,1049,756	v1.0-uslims3_latrobe-1264
288,977,44,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,6501,111883,22684	v1.0-uslims3_ColoState-6934
24,1005,137,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,10769,1680,10773	v1.0-uslims3_CU_Boulder-4006
36,882,130,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5408,3144,8167	v1.0-uslims3_ColoState-9413
24,956,1490,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,27790,1650,30281	v1.0-uslims3_CAUMA-30639
24,877,89,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,753,906,870	v1.0-uslims3_Canterbury-2536
36,1080,200,22,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,76,2404,158	v1.0-uslims3_NIST-120
16,1118,269,10,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,195414,116424,694729	v1.0-uslims3_CCH-70023
24,896,99,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7035,1967,7062	v1.0-uslims3_CU_Boulder-16482
24,845,169,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6719,1756,7493	v1.0-uslims3_CU_Boulder-10908
32,992,199,26,2,0.0,3,1,1e-05,31,100,100,1,3,20,20,20,20,4,100,0.05,1,100,0,200,1049,2692,1088	v1.0-uslims3_CAUMA-11727
32,887,59,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,25360,2998,25406	v1.0-uslims3_CU_Boulder-8586
24,1046,49,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,692,827,749	v1.0-uslims3_latrobe-1099
16,1100,20,33,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3650,827,6300	v1.0-uslims3_Canterbury-4908
36,1039,116,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,6518,4777,6620	v1.0-uslims3_ColoState-8998
24,839,129,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,21093,2580,21195	v1.0-uslims3_Canterbury-3252
256,1034,46,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,6039,80327,7364	v1.0-uslims3_ColoState-3814
288,1139,50,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,30837,160167,43734	v1.0-uslims3_UMICH-2486
24,1055,69,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,360,872,399	v1.0-uslims3_latrobe-1224
16,1114,898,14,2,0.0,3,1,1e-05,1,100,100,32,3,0,20,20,20,4,200,0.05,32,100,0,200,24038,70587,48341	v1.0-uslims3_PSU-750
32,1036,20,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,609,1105,642	v1.0-uslims3_Uni_DuE-82
24,1094,74,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4459,1983,4551	v1.0-uslims3_IUBloom-3122
288,1056,196,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,7487,174863,8236	v1.0-uslims3_ColoState-8424
96,742,218,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,8968,72906,10102	v1.0-uslims3_CU_Boulder-14371
24,753,194,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1028,1160,1216	v1.0-uslims3_CU_Boulder-10414
24,786,143,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2748,1916,2781	v1.0-uslims3_HHU-1545
24,788,195,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,15993,2829,16021	v1.0-uslims3_CU_Boulder-15461
24,982,59,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,11776,2206,11829	v1.0-uslims3_CU_Boulder-17221
96,821,193,7,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,68925,288293,68948	v1.0-uslims3_CU_Boulder-9600
96,1000,149,21,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,3153,46718,3345	v1.0-uslims3_CU_Boulder-12811
24,1116,59,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,2393,1240,2468	v1.0-uslims3_latrobe-1178
288,993,288,22,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,9421,237376,9507	v1.0-uslims3_NIST-449
32,1102,199,11,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,22147,254856,22193	v1.0-uslims3_UMICH-6732
24,1132,183,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,10528,2144,10543	v1.0-uslims3_CAUMA-21252
24,899,169,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,5004,5846,5748	v1.0-uslims3_CU_Boulder-10909
256,1090,123,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,8810,143650,12738	v1.0-uslims3_NIST-380
24,966,43,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,343,662,375	v1.0-uslims3_UofL-1238
256,956,105,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,594,63788,634	v1.0-uslims3_UMICH-2081
24,1098,249,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,2353,43989,16254	v1.0-uslims3_UMICH-6029
256,918,300,23,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,30755,421457,30954	v1.0-uslims3_mayo-4955
32,812,55,12,4,1.0,3,3,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4059,4308,4148	v1.0-uslims3_EPFL-1526
24,815,142,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,25262,6576,25470	v1.0-uslims3_CU_Boulder-8997
24,834,107,16,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,481,699,562	v1.0-uslims3_CU_Boulder-12908
24,1006,150,7,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4678,1433,4732	v1.0-uslims3_CU_Boulder-5529
16,1370,160,10,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,8385,48450,8388	v1.0-uslims3_NRC-143
96,981,159,16,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,4,100,0,200,1631,27757,1734	v1.0-uslims3_CU_Boulder-12795
288,1006,49,22,2,0.0,3,1,1e-05,31,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,1610,101009,8825	v1.0-uslims3_ColoState-9085
128,1064,64,13,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,16917,75411,16954	v1.0-uslims3_IUBloom-2506
384,863,37,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,16,100,0,200,1179,35333,1209	v1.0-uslims3_CU_Boulder-16281
24,916,282,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,1,100,0,200,31507,66941,31514	v1.0-uslims3_UMICH-3734
32,794,41,28,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3149,1146,4770	v1.0-uslims3_ColoState-9143
192,189,46,1,2,0.0,3,1,1e-05,1,100,100,48,3,0,20,20,20,4,200,0.05,8,100,0,200,1987,62716,1994	v1.0-uslims3_mayo-381
36,1078,58,22,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1706,2652,1804	v1.0-uslims3_CAUMA-16247
24,917,39,25,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,3963,2155,213681	v1.0-uslims3_CU_Boulder-18201
256,933,99,25,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,10571,109212,10589	v1.0-uslims3_IUBloom-2669
288,1136,70,22,2,0.0,4,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,3455,117653,6506	v1.0-uslims3_UMICH-2560
1024,1168,200,23,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,32,100,0,200,231,401703,271	v1.0-uslims3_CCH-92752
24,1012,86,7,4,1.0,3,3,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,22402,30432,22444	v1.0-uslims3_EPFL-1533
96,1011,378,25,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,4,100,0,200,15379,150798,15402	v1.0-uslims3_CCH-70820
36,969,52,22,4,1.2,3,3,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,4213,3800,4493	v1.0-uslims3_EPFL-1112
96,1127,90,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,3393,42264,4167	v1.0-uslims3_IUBloom-3521
192,810,98,7,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,1129,58685,1563	v1.0-uslims3_Canterbury-1291
32,1008,49,1,-1,0.0,-1,-1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,5523,22191,5530	v1.0-uslims3_UMassMed-3972
24,746,90,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1083,1140,1115	v1.0-uslims3_CU_Boulder-16972
1024,1174,180,11,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,10858,1617343,11869	v1.0-uslims3_CCH-74006
256,799,95,26,2,0.0,3,1,1e-05,31,100,100,50,3,20,20,20,20,4,100,0.05,8,100,0,200,3841,89910,3883	v1.0-uslims3_ColoState-6229
32,979,60,26,2,0.0,3,1,1e-05,31,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,1047,1282,1075	v1.0-uslims3_CAUMA-15729
24,905,116,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,8710,1672,8745	v1.0-uslims3_CU_Boulder-17468
192,902,174,1,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,8,100,0,200,31134,106028,31146	v1.0-uslims3_CU_Boulder-2742
32,1180,202,5,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,7694,8641,7735	v1.0-uslims3_CCH-73984
24,934,400,21,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,28320,3241,28388	v1.0-uslims3_mayo-1604
24,961,269,1,2,0.0,3,1,1e-05,1,100,100,1,3,0,20,20,20,4,200,0.05,1,100,0,200,13856,1411,13928	v1.0-uslims3_CAUMA-16811
128,1080,139,25,2,0.0,3,1,1e-05,1,100,100,40,3,0,20,20,20,4,200,0.05,4,100,0,200,58065,115159,58083	v1.0-uslims3_UMICH-4708
96,780,146,21,2,0.0,3,1,1e-05,1,100,100,50,3,0,20,20,20,4,200,0.05,4,100,0,200,5907,50348,12656	v1.0-uslims3_CU_Boulder-14462
192,1058,178,25,2,0.0,3,1,1e-05,1,100,100,64,3,0,20,20,20,4,200,0.05,8,100,0,200,13166,158967,91158	v1.0-uslims3_CCH-68753
